id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,timestamp
03b3aab9-3cf8-4601-be43-07755320bdd3,-0.11,0.16,-0.29,-68.42,90.27,-66.89,34,46,1,2025-05-26 00:15:26.400+0000
3a50266f-d284-4214-87a7-2323ddc31b98,-0.84,0.25,-0.21,90.88,-2.99,-34.61,0,47,11,2025-05-26 00:15:44.438+0000
bd7e9ce5-b162-449f-ae98-3229f9737a79,0.32,0.32,-0.26,151.12,205.2,2.08,0,49,0,2025-05-26 00:15:21.427+0000
f5e1efac-cd4f-49a0-a785-a24b91c72d94,0.01,-0.02,-1.39,-210.14,-361.94,77.03,1,55,12,2025-05-26 00:15:04.365+0000
4f2f152c-d88e-40dd-b05f-3bb3753165e8,-0.73,-0.19,-0.22,-94.97,130.13,-65.43,-1,54,1,2025-05-26 00:15:06.900+0000
0b496463-b0b8-4182-9a30-831c194ccaae,-1.85,1.46,-0.38,98.82,50.05,38.51,-6,49,-12,2025-05-26 00:15:09.873+0000
439c20ca-d588-4ea5-95f2-34198aa3048f,0.59,-0.26,-1.28,-65.92,-39.18,-49.68,35,42,13,2025-05-26 00:15:24.402+0000
d97ced5c-8e3c-458a-822c-7c119129633a,-0.22,0.07,-0.84,45.47,-505.62,-38.39,4,53,8,2025-05-26 00:14:24.291+0000
3c7aa64a-e9f1-4afb-a9cd-6db31051a8c8,-2.83,-1.19,-0.68,-99.61,129.39,-64.51,7,33,-28,2025-05-26 00:14:27.801+0000
658a15bc-3225-4c08-9eca-f910eb5429cb,-0.81,-0.49,-1.3,17.46,-524.28998,63.11,23,49,-3,2025-05-26 00:14:53.883+0000
81c85757-b595-4768-a6df-dc395b7c2b70,-4,3.26,-0.97,222.28999,-195.62,26.79,-4,53,0,2025-05-26 00:15:37.906+0000
9ecc4167-97b7-4c0e-adba-4aa9106aaab6,-4,1.46,-0.02,134.7,56.21,63.84,-7,47,-4,2025-05-26 00:15:11.872+0000
2addd9c8-1ac9-4fc7-8499-e59756710022,0.84,-0.26,-0.56,-19.65,49.44,-15.75,18,54,22,2025-05-26 00:15:48.436+0000
f0c90e81-b99c-47d4-a109-214ce6368e95,-3.41,0.49,-0.91,-85.33,48.77,-55.36,31,43,1,2025-05-26 00:15:23.427+0000
6897103d-9c31-42a2-82f8-fe31db6e1568,-3.82,0.86,-1.44,-76.29,-463.98999,4.52,0,49,-9,2025-05-26 00:15:12.896+0000
58bb7514-548c-4944-ad4a-ca50ff3191a7,-0.61,-0.24,-0.44,-63.05,108.22,-10.93,-12,41,-4,2025-05-26 00:14:37.358+0000
aa51abbf-467b-4af3-aed2-2dc87277b681,0.16,-0.35,-0.56,64.15,201.11,92.71,26,49,-2,2025-05-26 00:14:55.394+0000
a673dfb2-3c08-4864-8162-ca51aef6daa0,-0.24,-0.09,-0.56,141.3,156.74001,43.09,-6,54,17,2025-05-26 00:14:22.780+0000
4b5ede2d-ff09-451b-a2b0-bfc800f1b13c,-2.79,0.75,-0.39,82.58,131.59,78.19,10,52,17,2025-05-26 00:15:49.946+0000
0a9673df-b4ba-4809-9eaa-f48b42848ea6,0.17,0.23,-1.24,-52.31,-303.59,23.56,15,53,16,2025-05-26 00:14:43.354+0000
360c3ab6-07cb-4373-866e-d91bb04959fd,-0.93,0.54,-0.59,-164,57.8,-43.52,-4,45,-13,2025-05-26 00:15:40.441+0000
48d2f01c-b6b2-4049-8f15-901cb7c1f959,-0.14,0.02,-0.57,-145.2,193.78999,-67.38,-14,44,-2,2025-05-26 00:14:31.311+0000
393925f8-a1e0-4905-9c0c-3dd08f296745,-3.09,1.36,-1.37,68.91,-628.41998,-60.91,31,46,-2,2025-05-26 00:15:25.912+0000
b043264a-bae2-410b-bcf7-6f9207662428,0.18,-0.27,-1.29,-161.13,-370.42001,26.49,22,46,15,2025-05-26 00:14:42.329+0000
7e527e5f-b114-48dd-bbc6-69a2268eaa6e,-0.82,0.27,-0.62,90.76,24.72,14.89,17,54,11,2025-05-26 00:15:47.948+0000
019329fc-55f8-45a2-99b3-9bc9898b0000,-2.99,-0.26,-0.11,24.6,160.71001,76.84,27,49,16,2025-05-26 00:15:54.969+0000
9767add2-d9c5-4ad3-a810-6a2cdd3c576b,-0.89,0.27,-0.1,-9.34,9.16,4.76,33,45,2,2025-05-26 00:16:04.963+0000
8e93ec67-d8f6-4bff-b729-4cd046861148,0.68,-0.3,-1.04,-117.37,-253.23,64.39,34,47,15,2025-05-26 00:14:48.375+0000
c93c33e7-67ab-4405-a831-523bf2d31030,-1.13,0.2,-0.38,-87.34,27.83,9.28,37,43,0,2025-05-26 00:16:06.474+0000
e28aceea-ae15-4229-8d54-deb3ac1c16b9,-1.3,0.24,-0.28,34.12,192.14,14.53,40,45,8,2025-05-26 00:16:03.987+0000
a7fb5ddf-88ac-4b24-ba7d-d232ffb657e9,-0.61,0.32,-0.11,-12.21,-14.53,1.46,42,44,0,2025-05-26 00:16:04.475+0000
b1e29538-cce3-413f-8a4c-1719cde79eb0,-0.71,-0.11,-0.54,117.13,28.5,9.03,35,48,12,2025-05-26 00:15:51.458+0000
00ebd0b2-1cf1-4d1d-8a9d-921b623a242f,-1.3,0.23,-0.84,-27.65,-525.15002,-55.36,-6,47,-14,2025-05-26 00:15:03.389+0000
2d2d212c-9928-44b1-99b8-af624424a0ad,-1.1,0.42,-0.6,109.37,50.84,11.96,26,45,-9,2025-05-26 00:14:57.880+0000
3b0873e0-adab-4ff9-abb5-26d0eaf8dec8,-0.39,0.36,-0.62,133.06,52.25,0.92,35,42,3,2025-05-26 00:15:23.914+0000
d1412e78-103e-4892-8f44-af31fd2f9fe8,-0.78,-0.41,-0.91,-79.47,307.79999,-60.55,26,46,-10,2025-05-26 00:14:58.856+0000
68d9d7cf-1407-412c-b953-432998c2a95b,-0.33,-0.28,-0.91,133.3,121.22,18.86,23,50,4,2025-05-26 00:14:45.840+0000
422ee1c9-ff3c-4041-b211-b20edbe08536,0.29,-0.06,-0.09,-13.79,-31.19,17.4,35,45,13,2025-05-26 00:15:58.966+0000
72e2cb6d-7d14-4c9b-9437-145858f0dda3,0.74,0.2,0.03,28.38,39.73,-37.35,15,52,23,2025-05-26 00:15:44.926+0000
3bf7f193-e574-40ad-9f57-2c3568dd4362,-0.29,-0.3,-0.55,-208.74001,98.82,-43.4,17,51,1,2025-05-26 00:14:40.818+0000
7eef43be-e1fd-4890-9877-99324efbadee,0.15,-0.52,-0.18,-34,194.14999,51.7,3,46,-19,2025-05-26 00:15:40.929+0000
be2b7513-34f9-4af3-b21f-c6fb5af8a0a7,0.37,0.48,-1.33,61.89,-331.35999,27.47,-24,40,7,2025-05-26 00:14:31.847+0000
0c75c833-1f82-4df5-8a55-8c83145186d1,-0.47,-0.02,-0.66,105.9,63.66,15.81,29,45,2,2025-05-26 00:14:47.839+0000
e5548535-5b29-4215-b9bb-1eacc88564d5,1.74,-0.17,-0.09,80.14,148.67999,-51.76,0,55,10,2025-05-26 00:15:10.410+0000
9a8adcb2-defd-43b8-9600-54c3ba03e707,-3.25,0.46,-0.65,-52.92,-117.19,-17.52,33,46,14,2025-05-26 00:15:58.478+0000
14c2e5b9-a634-4dd8-9026-a85d4e649262,-0.51,0.24,-0.46,102.72,108.03,11.41,-10,37,-14,2025-05-26 00:14:38.332+0000
b564e00f-9719-43c1-8c76-2daa4ec5fc97,-0.82,0.29,-0.19,22.89,314.64001,-19.41,32,48,1,2025-05-26 00:15:59.453+0000
c09529fe-79a7-4346-98aa-b6146d378da1,-4,1.59,-0.71,28.75,94.6,-23.99,-4,43,-11,2025-05-26 00:15:21.915+0000
b591e720-c350-4ab7-a06e-84617d2fb4b7,-0.68,-0.55,-1.29,-121.77,-326.66,102.48,0,52,1,2025-05-26 00:15:19.380+0000
95ed5104-8f2e-4392-b5c9-38285a0158c5,-0.98,0.47,0.02,-1.4,25.63,-60.12,9,26,-31,2025-05-26 00:14:26.826+0000
45ddfde2-6912-46fc-8bfd-de6b9abd28bc,-1.17,0.21,-0.3,-25.82,16.97,-1.16,31,43,-15,2025-05-26 00:16:07.009+0000
5cbefa08-7045-4fd9-a62b-ee9f6acb0b2e,0.45,0.43,-1.7,-43.33,70.74,56.95,-1,49,-1,2025-05-26 00:15:38.929+0000
3fe7fb85-fcd7-482c-acd9-b2c8d27d457c,0.23,0.15,-0.37,61.04,148.62,-79.65,-5,44,-11,2025-05-26 00:15:17.918+0000
d38c53b3-211b-4ad3-a7d6-55470a98ae61,0.59,0.21,-0.56,98.27,251.53,6.65,33,50,4,2025-05-26 00:14:50.373+0000
21565b97-76b2-4926-b7eb-8d2d33be102e,-4,0.44,0.36,274.72,-310.06,33.2,22,47,-10,2025-05-26 00:14:51.884+0000
469219f0-da21-47ae-a23a-e4194e1eda42,0.02,-0.05,-0.45,-20.94,119.38,-103.09,0,50,-7,2025-05-26 00:15:02.902+0000
080f7888-9642-4afc-806e-d6309c11db0d,-1.26,0.54,-0.23,-38.76,60.73,-82.46,30,45,7,2025-05-26 00:14:25.802+0000
752a5882-f5d1-4ad6-a24a-d270c5b39a4c,-4,0.8,-0.39,162.23,-120.91,-45.53,-3,42,-16,2025-05-26 00:14:28.825+0000
a3b488ee-abc5-4d15-9e38-5b57b854e696,0.59,-0.01,-0.46,78.12,291.56,-13,37,43,1,2025-05-26 00:15:00.904+0000
5774084b-97a0-4f02-a47c-bcdc54077a04,-3.76,0.33,-1.18,115.36,-3.72,82.03,29,46,0,2025-05-26 00:15:53.456+0000
ccd9c0e6-01f8-470a-b947-d75706ab095b,0.2,0.24,-0.41,100.89,203.42999,-2.62,2,51,13,2025-05-26 00:15:43.463+0000
6047a82b-1bd8-4844-8cc7-059a86b6a54e,0.77,0.14,-0.13,3.54,-5.92,-38.33,1,49,0,2025-05-26 00:15:39.953+0000
1e176593-2977-49fb-8d53-faea760182f0,0.27,-0.06,-0.05,-67.87,-192.69,-23.01,29,41,31,2025-05-26 00:16:01.990+0000
e063def5-9288-44f3-893d-150a28e4d3bf,0.79,-0.03,-0.08,83.01,82.76,-12.27,36,46,23,2025-05-26 00:15:51.945+0000
3140b336-060f-4d6c-b699-0f1e67b298ff,-4,0.33,-0.89,37.29,-127.08,-65.12,-13,37,-19,2025-05-26 00:15:02.367+0000
d7276c31-3120-4f25-a2e7-bf475120f182,-1.55,0.11,-0.47,-183.47,124.76,-101.99,0,45,-14,2025-05-26 00:15:08.898+0000
50a7a248-a4ca-44ac-8c96-1e7dfec3f06c,0.29,-0.78,-0.24,-9.83,215.52,59.51,26,52,14,2025-05-26 00:15:25.426+0000
f8d13dcb-78c0-4a38-9354-a3294950a1d5,0.08,0.54,-0.99,-18.55,235.78,154.66,6,46,-15,2025-05-26 00:15:31.910+0000
39ffbd22-e3fc-4e52-9809-ec7cb7e54411,-1.62,0.05,-1.15,-152.03999,-649.71997,-128.17,6,51,-2,2025-05-26 00:15:18.405+0000
b9b8df1e-dfd5-4177-bd6d-f7cf85d64dd3,-2.99,0.58,-0.71,-156.37,-238.03999,-87.65,14,53,9,2025-05-26 00:14:40.330+0000
d8c986a0-d742-4cee-b3f0-a5fad4131696,-4,1.56,-0.97,0.61,-143.62,-24.72,0,46,-10,2025-05-26 00:15:42.440+0000
82466cbe-86d4-41b6-9c86-2f8b52e7cf41,-2.92,1.24,-0.46,120.36,62.68,61.58,-4,46,-4,2025-05-26 00:15:17.382+0000
549bd858-1884-4339-901e-6203e0527eee,-0.28,-0.26,-0.27,-88.5,218.69,28.87,2,44,-17,2025-05-26 00:14:30.336+0000
c38f2a39-a448-4233-a7e3-69aae07766c2,-3.6,-0.32,-0.26,-137.33,98.08,23.56,27,42,-9,2025-05-26 00:14:50.861+0000
62b75c94-93dd-4301-8bd0-f10484fddfbd,-0.76,-0.69,-1.4,-26.55,-393.62,152.59,22,49,21,2025-05-26 00:14:46.377+0000
b6428621-80ad-4c98-bd65-8bf6e6094203,-2.12,0.09,-0.72,-153.69,73.85,-63.42,36,44,8,2025-05-26 00:15:28.399+0000
46e41e8e-b35a-4f0f-9f91-fd5b2db5c14b,0.98,-0.05,-0.12,31.31,92.16,-105.65,33,42,11,2025-05-26 00:15:27.911+0000
93764edf-25aa-4094-b6ca-18755b8c48f6,0.84,0.24,-1.14,0.31,-99.3,39.06,-14,45,-9,2025-05-26 00:14:35.846+0000
cbbb982b-bafe-4b69-8778-cd94ddf58d19,-1.32,-1.93,-1.2,-70.68,-497.79999,190.49001,14,44,37,2025-05-26 00:14:25.315+0000
c80fe384-7789-4838-a671-3965ba010f7c,-1.23,0.49,-0.6,-37.48,-348.94,-14.89,34,47,20,2025-05-26 00:15:59.989+0000
c22ff55b-b565-47bb-bcf4-c2c2dc400e08,-0.94,0.5,-0.44,136.89999,51.03,-8.12,-10,46,-11,2025-05-26 00:15:07.876+0000
0380cc7e-700f-43e5-9d7e-63b45e074f91,-0.15,0.17,-0.04,-9.83,87.28,-58.72,23,48,-3,2025-05-26 00:14:46.864+0000
0fb10fbe-3415-4a4f-b7cd-c660396086fb,-0.35,0.38,0.04,-15.44,43.82,-13.92,50,35,-2,2025-05-26 00:15:29.910+0000
a2d86dc7-a28d-4a75-a1c3-efe30c6e535c,0.37,-0.89,-1.33,-115.54,-165.77,6.23,-9,53,2,2025-05-26 00:15:15.920+0000
fd24b5d5-3f6c-4613-bf09-83312a0be0c2,-4,2.55,-0.83,108.4,-240.72,-116.94,42,43,4,2025-05-26 00:15:29.422+0000
8d342229-f5b9-4327-bd00-6e3d23380de1,0.38,0.09,-0.5,-18.01,247.99001,-45.84,20,47,5,2025-05-26 00:14:44.865+0000
eaf36ff2-5e27-4dca-b4b1-da3e8152b009,0.42,-1.14,-0.08,-5.49,183.59,123.41,28,49,15,2025-05-26 00:15:52.969+0000
3ab0c2e5-ebbd-4b04-aaa8-45be6ce71d0f,0.49,0.19,-1.16,51.51,116.33,53.16,-4,53,3,2025-05-26 00:15:07.387+0000
c48771ac-857b-416c-8b48-ea177b1f0fd2,-0.86,0.35,-0.5,33.94,40.34,15.26,37,42,1,2025-05-26 00:16:05.499+0000
a300e5b5-3dd8-46f9-a74e-d033b5d5403e,0.52,0.1,-1.39,4.21,103.15,7.14,-6,53,6,2025-05-26 00:15:09.385+0000
99efc09d-8cce-42fe-83d3-f2d7045e6377,0.16,0.26,-2.01,-87.1,-520.26001,-4.27,27,51,21,2025-05-26 00:14:59.392+0000
63558e3f-306e-4499-a48e-454555b4542b,-0.53,-0.19,-0.53,-47.91,204.96001,-89.23,-9,53,-3,2025-05-26 00:15:04.901+0000
13a4af35-db69-4c8c-b8bc-8356b297f08d,0.46,-0.96,0.02,-59.33,194.14999,63.66,2,55,22,2025-05-26 00:15:45.950+0000
0f4acef0-804b-42a5-ab14-a85ffb5f52fb,0.4,-0.11,-1.44,-145.39,-414.92001,55.3,-5,55,3,2025-05-26 00:15:14.896+0000
811f9137-908d-404a-b69c-ee1af9272ec8,-4,2.09,-0.43,282.53,-191.89,-69.82,33,47,4,2025-05-26 00:15:00.368+0000
30d44653-89b9-4bc6-83b4-39bcd71c47af,0.69,-0.18,-0.73,-14.77,-223.21001,57.62,24,45,24,2025-05-26 00:14:47.352+0000
fb611578-8484-48ab-8694-40089748a893,0.69,0.28,-0.38,130.74001,183.96001,-11.47,0,53,0,2025-05-26 00:15:12.408+0000
c06e6a30-9e69-44a3-ad41-e69268a0cdcd,-1.85,0.37,-0.67,-220.83,82.52,-62.13,0,46,-12,2025-05-26 00:15:10.897+0000
61d3178d-80e6-4305-b96c-1fc0d845396c,-1.74,0.26,-0.87,-235.47,12.88,-49.13,16,55,6,2025-05-26 00:15:45.463+0000
58b90802-2751-4a9f-a9ec-296e8f261ac8,-0.58,0.03,-0.49,94.79,-26,-5.92,4,42,-13,2025-05-26 00:15:18.892+0000
f1c87f4c-7e7d-4b1e-8193-86cd8b63ec32,0.21,-0.74,-0.22,-63.48,238.59,55.36,6,54,14,2025-05-26 00:15:49.459+0000
59714838-1873-4899-b174-407912ff01c1,-2.09,0.48,-0.28,17.09,111.88,11.54,39,48,15,2025-05-26 00:16:01.502+0000
bdac9595-46a7-4ecd-ab50-19021e8ba6e9,0.34,-0.14,-0.36,-103.39,-31.31,-37.66,23,45,34,2025-05-26 00:15:54.481+0000
7f534019-c51e-45dc-b798-9cc075da0e99,-0.37,0.33,-0.99,163.02,137.94,7.14,-4,50,-9,2025-05-26 00:15:03.876+0000
9f1cf8ca-3ae8-41f5-b89f-e56c0d9c58a8,0.16,-0.55,-0.34,-126.04,273.44,73.43,25,48,-2,2025-05-26 00:14:51.348+0000
0d6f9d0d-993e-4717-a8b9-c281c03b8026,-0.54,-0.09,-0.72,47.49,112.43,-8.06,5,50,14,2025-05-26 00:14:24.827+0000
c53592a6-e5d0-48fb-9381-a0dcf663dda5,-0.52,-0.11,0.05,-115.54,-361.88,-111.21,31,53,20,2025-05-26 00:15:56.479+0000
3a067892-299f-4fc3-81df-2a7a55e7ec04,-0.82,-0.02,-0.51,133.67,75.44,23.38,-8,37,-16,2025-05-26 00:15:20.891+0000
e4596aee-2e27-4cab-aa11-be79381d6567,-0.18,-0.37,-0.58,68.85,102.97,41.44,2,52,-6,2025-05-26 00:15:13.385+0000
bb8f3c03-1f92-487d-b170-3a803d182606,-3.6,0.26,-2.12,138.17999,-588.01001,27.34,25,40,-15,2025-05-26 00:14:55.882+0000
f73374e0-0f7d-4fc4-ae00-a13ffbccd062,-1.37,-0.38,-0.23,-118.23,-47.18,-47.73,28,34,-25,2025-05-26 00:15:01.392+0000
db500de0-83bc-4e84-96f8-0199b2760c99,0.79,0.04,-0.82,18.19,-300.89999,57.98,-19,47,-4,2025-05-26 00:14:33.848+0000
df6b21c5-6bc8-4e60-bfe7-0d4d313d3a85,0.18,0.32,-0.59,144.53,222.47,-26,0,48,-11,2025-05-26 00:15:36.444+0000
57a98e70-fb68-4bbb-bac5-156b8188fff2,-0.85,0.13,-0.31,-87.77,-338.56,-42.54,33,46,29,2025-05-26 00:15:57.455+0000
76a838a9-1141-4093-81ed-321bd1a159a7,0.04,-0.69,-0.49,-56.58,159.06,8.18,33,43,11,2025-05-26 00:15:28.935+0000
bda03a11-245a-47be-8b77-06a2279a37ee,0.35,0.57,-1.58,-6.04,27.89,52.49,0,49,-1,2025-05-26 00:15:20.403+0000
ac18aeba-10f4-4737-abdd-0c08f630096f,-1.77,0.11,-0.76,14.47,-619.38,-195.13,30,49,-4,2025-05-26 00:14:54.859+0000
7ed1e791-2aa2-4767-b9e5-7f90356e8d41,-1.06,0.24,-0.58,-110.6,63.11,-37.9,-3,42,-10,2025-05-26 00:15:16.407+0000
6dfce45d-fc8d-44dd-a7c6-82ac91b84b61,-2.7,0.43,-0.67,-0.24,-36.87,5.07,40,45,11,2025-05-26 00:16:02.964+0000
7572a4bd-1c64-4d45-9919-a5857af30c5d,-2.01,-0.07,-1.77,-66.77,-758.60999,-168.7,22,51,4,2025-05-26 00:14:52.859+0000
2b95b92e-4176-4f50-b935-2f0e4d0824bd,-0.21,-0.36,-0.46,-104.92,140.14,-73.43,2,48,22,2025-05-26 00:14:23.804+0000
c521d9a3-6f41-4d58-aca9-3baad8729029,-0.78,0.19,-0.16,21.06,145.75,44.07,35,45,21,2025-05-26 00:16:02.477+0000
f8ef83af-7873-4edc-8a5b-594e7ff3b705,-4,0.09,-0.36,-38.02,68.66,-15.08,2,35,-25,2025-05-26 00:14:29.800+0000
a29b17aa-3926-4339-9617-ad870b72f54b,0.34,0.21,-0.09,11.47,-24.23,-17.27,25,48,30,2025-05-26 00:15:55.458+0000
330866bf-08af-4363-bd7f-0df76fb893c0,-0.3,-0.6,-1.43,-59.81,-428.10001,109.62,24,47,6,2025-05-26 00:14:44.329+0000
3a38d85b-a1e8-4321-aaba-2f7b64db29c1,-3.43,1.83,-1.38,25.88,-533.63,-9.16,-4,51,-7,2025-05-26 00:15:13.872+0000
109daa8f-2ffa-41c8-9f4b-702912be6bbf,-1.08,0.37,-0.31,117.68,-8.91,18.43,-2,45,-10,2025-05-26 00:15:39.418+0000
2d655241-52d8-437d-aa8b-7f4b64834446,-1.01,-0.52,-1.16,-33.94,-272.57999,150.45,-14,44,-10,2025-05-26 00:14:34.871+0000
4c5798fd-13c9-41eb-8395-d89bb06af743,-1.19,-0.39,-0.24,-219.67,-142.7,-13.43,32,41,1,2025-05-26 00:14:26.339+0000
14d958e8-116f-417b-adc8-b328e16391fa,0.09,0.33,-0.16,59.08,104.61,-91.55,19,39,15,2025-05-26 00:15:50.434+0000
57b73328-4a86-4da7-9b0e-c84173e15a30,-0.64,-0.08,-0.53,-45.9,-17.58,6.53,-2,51,6,2025-05-26 00:14:39.842+0000
ccd4708e-c7f8-41d5-9a9c-87bd2d2a72eb,-4,1.94,-0.68,171.94,-182.62,74.71,15,50,34,2025-05-26 00:15:46.438+0000
3031f381-9e96-4a7d-b061-54518d2b086a,-0.67,-0.05,-0.45,104.92,54.75,-42.48,-4,46,-9,2025-05-26 00:15:42.928+0000
94576006-152a-4423-906f-e81ec4583a6d,-0.2,0,-0.21,-84.29,98.88,-40.16,3,45,-17,2025-05-26 00:15:38.442+0000
7d41cadb-9936-453d-a2b6-49c04416eb38,0.12,0.47,-0.15,-36.5,14.16,-15.69,-6,50,1,2025-05-26 00:14:39.355+0000
164ee5b2-6a53-4305-9674-33073390f7e4,-0.53,0.05,-0.43,128.97,-4.64,26.61,0,49,0,2025-05-26 00:15:15.383+0000
3d291496-cea8-4132-9094-9bee7c80ad6a,-0.92,0.28,-0.2,-16.91,233.39999,9.58,33,46,17,2025-05-26 00:16:00.966+0000
c7634c7c-c179-4616-8295-0b53722dff77,1.09,-0.19,0.66,16.42,35.89,-30.09,24,49,2,2025-05-26 00:14:57.393+0000
84ff729e-4122-4664-b98c-1260b4a6d571,-0.83,0.6,-0.65,134.89,-56.03,9.89,3,44,-15,2025-05-26 00:15:33.909+0000
c89e70e5-a5df-4e25-944d-fdcf1ef0e2a5,-1.07,0.07,-0.46,-111.82,165.53,-34,27,44,-9,2025-05-26 00:14:48.862+0000
4705ac3f-5f7c-4426-97f7-b5439ffadd89,-0.81,0.31,-0.73,152.28,47.85,16.48,-17,41,-10,2025-05-26 00:14:32.335+0000
f891bdf7-64a5-4149-ab66-808dc9d7d639,0.57,0.02,-1.09,-15.08,-290.22,49.01,0,55,2,2025-05-26 00:15:05.388+0000
a4dce974-7dec-4446-b1d4-c526d858e5ee,0.02,0.02,-0.94,-142.7,-541.14001,-98.69,2,47,-9,2025-05-26 00:15:33.421+0000
af963a62-b9a4-46fe-b377-7c0c6952152e,-1.62,0.33,-0.3,50.96,99.24,20.2,26,43,-7,2025-05-26 00:14:49.837+0000
16f6190f-fea4-41a6-9dd6-18156dd3e794,-0.88,0.24,0.03,5.92,19.41,11.35,30,46,-5,2025-05-26 00:16:07.496+0000
eea0c61c-e9f5-481b-a0a2-6d9bf49b9078,-3.34,-0.41,-0.24,48.89,-256.04001,158.14,-3,53,8,2025-05-26 00:14:23.316+0000
a2d4f50a-b366-49be-8d43-27cfea498bfd,-3.84,0.62,-0.48,-133.24001,82.34,-8.61,-2,52,0,2025-05-26 00:15:36.931+0000
bf18f8d3-0c8b-444d-960f-bc09310c1437,-0.74,-0.1,-0.39,-106.75,130.07001,10.56,-4,45,-14,2025-05-26 00:15:19.916+0000
9ae2648c-4319-4c2b-8e2b-37c8017db5c5,0.22,-0.96,-0.69,10.74,270.63,74.89,27,48,-5,2025-05-26 00:14:59.879+0000
73d3993a-e044-41dc-9235-7a4a14d3e0ff,2.1,0.22,0.04,23.74,9.7,-26.12,3,57,9,2025-05-26 00:15:08.362+0000
8f3cf7e9-cc6f-4c31-bdec-889acddd6aee,0.17,-0,-0.4,61.16,217.16,-91.31,26,51,0,2025-05-26 00:14:52.371+0000
f46a2619-bdaf-4ae5-822c-aceec9877774,1.89,-0,-1.36,-103.82,-112.24,23.62,27,52,10,2025-05-26 00:14:58.368+0000
6bf33058-e0f7-47af-9d38-3ff8af7129d3,-1.43,0.27,-0.26,66.16,110.05,21.79,-1,41,-17,2025-05-26 00:15:32.397+0000
96a1abba-2679-491c-afc0-9aec3d7bb3ed,-0.17,-0.87,-1.37,-99.85,-325.5,52.61,-5,51,4,2025-05-26 00:14:36.822+0000
5e3fd4c8-d01b-4447-abf6-45ba0ed0df5c,0.56,-0.1,-0.13,12.45,69.58,35.03,33,39,27,2025-05-26 00:16:03.500+0000
da745b05-6881-4400-b6f3-7d18102a96cd,-0.39,-0.06,-2.1,-130.07001,-569.03003,-100.77,7,52,32,2025-05-26 00:15:47.461+0000
cf8484bf-bcad-4c6b-94d3-251cc7fdf15e,-0.11,0.8,-0.71,12.27,-219.60001,-50.54,26,51,4,2025-05-26 00:14:41.354+0000
a17a67b7-43d2-4d49-bf3e-00100c0d95f8,-0.45,-0.07,-0.67,-122.44,139.16,-36.68,20,50,4,2025-05-26 00:14:42.865+0000
4b3318d2-5c00-4562-8a0c-809115732d6c,0.22,-0.06,-0.31,-14.77,137.63,-92.65,-2,54,5,2025-05-26 00:15:14.408+0000
12c60b89-90e7-4dec-be87-bc029be30745,-0.22,-0.42,-0.46,-98.14,154.05,-61.71,-9,45,-11,2025-05-26 00:14:33.312+0000
baceffd6-1b07-4909-be4f-74510c154b82,-2.71,1.44,-0.02,-54.93,56.88,-55.66,27,26,-19,2025-05-26 00:15:30.886+0000
d2cad0f2-e982-4a7f-b60e-51601cb15eaf,0.85,0.35,-1.64,-172.06,-234.74001,79.9,-1,54,10,2025-05-26 00:15:06.412+0000
