id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,timestamp
4b6f926b-281a-4733-a305-db445ee785f8,-1.2,-0.7,0.16,-28.5,0.43,42.05,-31,32,5,2025-06-09 10:05:01.702+0000
012a6da7-db3f-474f-8427-db998742f5e0,0.05,0.15,-1.2,18.55,44.49,-7.02,-21,37,10,2025-06-09 10:04:50.684+0000
a07beacb-a0ff-4c60-badd-57eea7bbb4a6,0.43,0.25,-0.34,-1.04,6.04,-57.92,10,49,8,2025-06-09 10:04:03.591+0000
5e1cf086-f283-4663-970b-f03818913c88,0.17,-0.07,-0.05,-23.13,13.79,-30.09,-15,41,-4,2025-06-09 10:03:18.009+0000
2911d2db-06c3-4e38-9e55-d8fef4f73e4f,-2.33,-0.45,-0.26,-111.15,97.35,-6.16,9,49,10,2025-06-09 10:03:40.532+0000
27a43297-631b-4fa5-9307-cde7a2987539,-2.02,-0.38,0.15,-17.58,109.74,69.95,-22,37,12,2025-06-09 10:04:29.672+0000
fe1b9227-ee99-4032-b9ca-97a2e579ec79,-1.28,-0.15,-0.01,-51.82,29.79,8.79,14,51,10,2025-06-09 10:04:01.104+0000
629f4a06-e3e0-4ee5-804a-a95cbd871b9f,0.37,-0.51,-0.24,-26.49,135.5,61.83,-27,39,6,2025-06-09 10:04:29.136+0000
f7e570d3-9127-4c1c-beef-252ad42e0dbd,-0.65,-0.57,0.21,-69.52,25.27,49.62,-25,37,7,2025-06-09 10:04:28.648+0000
7efc4e37-c4c4-4629-9d07-3d1e0a29d248,-0.57,-0.35,-0.24,35.4,8.12,6.29,8,47,14,2025-06-09 10:03:27.516+0000
3c62286d-bcb4-4fbc-9e12-b68749e768c3,-1.63,-0.1,-0.07,35.28,-30.46,-39.43,14,42,9,2025-06-09 10:03:30.539+0000
2780307a-fd31-4572-8e3b-e99b1d2195c0,-2.58,-0.81,-0.4,-92.9,-23.44,-38.94,8,49,11,2025-06-09 10:03:51.063+0000
4771dd6b-5a70-407a-8a90-d159057f9fe0,-1.66,-0.49,0.19,58.11,-56.21,-37.05,-32,34,9,2025-06-09 10:04:49.710+0000
35cc11c3-2de3-4879-bac4-21b51e1ca9c5,-1.61,0.28,-0.05,39.61,-28.56,-32.17,24,44,8,2025-06-09 10:03:35.023+0000
8a3247e0-7d4c-4c4b-a034-701ae9af0c5f,-1.46,-0.06,0.06,72.39,-84.59,-28.75,13,48,2,2025-06-09 10:03:51.598+0000
b7671480-f6de-4b11-914f-5902d2f7e6c4,-1.22,0.14,-0.01,25.7,16.24,-11.11,-31,37,2,2025-06-09 10:04:43.665+0000
4e098158-a424-44b6-8a94-1b3b4caadad2,-0.54,-0.27,0.17,-47.73,-11.66,33.26,-7,33,13,2025-06-09 10:04:20.166+0000
5b008dfc-44a3-4ef6-aa93-870f2c5d8869,-1.61,-0.38,-0.03,0.98,-24.54,7.75,14,50,14,2025-06-09 10:04:16.656+0000
a446d0ed-7c45-4f03-a6ac-14e7f20a2e7a,-3.21,-0.66,-0.43,-102.84,133.06,19.35,-30,37,7,2025-06-09 10:04:44.687+0000
471be255-fef9-45b5-bd8d-ce800d227835,0.17,0.13,-0.24,-26.12,-20.39,-51.51,11,48,6,2025-06-09 10:03:47.551+0000
809e5c61-66f9-4d9d-85d9-18fec56272c3,-1.54,0.08,-0.08,54.81,-25.21,-29.42,15,46,3,2025-06-09 10:03:47.064+0000
e71d2ebd-7ba6-40c8-99dc-36323526de1d,0.38,-0.08,-0.22,-21.67,36.19,-12.63,5,51,7,2025-06-09 10:03:52.085+0000
24f7c8cf-ec00-43f0-b426-d2f50e68de4c,-0.67,-0.22,-0.52,59.88,-72.39,-10.99,15,49,5,2025-06-09 10:03:46.040+0000
d6d0565f-73ef-4dbb-bd46-df7f269e8a9f,-2.45,-0.11,-0.39,-80.14,100.1,24.96,18,48,8,2025-06-09 10:04:07.102+0000
01365e1b-f58e-4ce7-b63b-d538aeb26d08,0.43,-0.15,-0.04,-54.63,-1.04,-17.46,-24,37,7,2025-06-09 10:05:08.721+0000
01d5fdf7-8fba-4b5c-89a4-1d62cf36b69c,-1.07,0.13,0.17,-26.73,60.55,29.91,17,50,3,2025-06-09 10:03:42.043+0000
c7473171-5f9c-4fc6-a043-09f802b0d569,-1.46,-0.04,-0.02,72.69,-61.77,-54.08,-25,35,13,2025-06-09 10:04:36.693+0000
d79edad8-0a5b-4bff-aa6f-0185fcb08843,-1.46,-0.82,-0.73,45.17,-112.3,63.84,6,52,2,2025-06-09 10:03:57.595+0000
be70912e-41f9-4b86-9215-eb37ac3ac9f6,-1.72,-0.24,0.28,-45.17,-14.16,37.48,11,48,11,2025-06-09 10:03:27.029+0000
6555f7fc-0168-41bf-9160-325f42973540,-3.26,-1.21,-0.17,44.31,-171.2,-61.4,10,48,4,2025-06-09 10:04:08.612+0000
48978a40-22a9-4cab-9544-6fe01f539238,-3.02,-0.74,0.44,54.75,-47.06,117.25,15,47,16,2025-06-09 10:03:26.541+0000
5cbb4e4c-8c6f-4f25-a96e-b1aa4d1cde47,-0.82,-0.51,0.04,61.71,-50.11,-34.36,-27,33,14,2025-06-09 10:04:52.732+0000
ca54ecda-56ad-480b-b6fa-b871243890f6,0.14,0.27,-0.19,-49.5,4.15,-13.37,-32,36,12,2025-06-09 10:04:48.685+0000
b2f2a20e-b1b8-44fd-865b-f7569bfcb40f,-3.18,-1.25,-0.5,-25.63,-196.47,-76.84,-30,38,18,2025-06-09 10:04:57.705+0000
61a32355-a716-4643-b51a-11c1bffa3a89,-1.03,0.13,0.22,-38.15,48.46,14.4,8,47,15,2025-06-09 10:03:43.554+0000
b99319b5-4c69-4188-849e-8bda7512db98,-0.08,0.24,-1.32,69.7,17.4,-32.96,-28,37,10,2025-06-09 10:04:37.668+0000
583ab331-1bfc-45bf-a64c-40069bdf3851,-1.64,-0.56,-0.03,17.09,-59.39,-22.28,7,47,4,2025-06-09 10:04:12.122+0000
c1da8605-e6b8-4ec6-ba05-3e999516e4b6,-1.05,-0.15,-0.25,67.5,13.67,-28.5,8,47,6,2025-06-09 10:03:45.552+0000
