id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,timestamp
23562ee6-703c-4e91-b275-39b3882445c9,-1.11,-0.4,0.12,89.29,-60.18,-35.71,-22,30,33,2025-06-09 09:15:00.036+0000
6a6befa7-8707-4cda-b3f6-f39a18fcf456,0.27,-0.03,-0.09,-37.84,-13.06,-19.96,-23,31,44,2025-06-09 09:14:46.531+0000
78da6832-c7f0-41b5-81fd-32f0a37bc499,-2.35,-1.02,0.06,-42.18,-137.7,-33.14,12,50,22,2025-06-09 09:13:54.953+0000
ecdba46c-b321-4f61-ac9a-0b1b2234fd23,-0.4,-0.27,0.15,-12.33,-16.66,5.74,5,49,20,2025-06-09 09:13:32.381+0000
0f1acabf-a190-4dab-9b4e-a3637bdbca0e,0.46,0.16,-0.23,8.24,-20.2,-36.44,13,51,23,2025-06-09 09:14:07.480+0000
57ebc355-ddb7-4e3c-bd85-f1f9269d5d8f,-0.81,-0.34,0.2,-4.15,-4.09,26.12,7,46,31,2025-06-09 09:13:27.895+0000
35f1bff7-c801-435e-b9d4-9616859ab977,0.27,0.09,-0.06,-20.51,-1.53,-4.82,-30,32,45,2025-06-09 09:14:45.019+0000
eee6a7c4-3121-4de5-b9cb-f872721577dd,-0.54,-0.33,-0.01,-10.99,-66.22,5.13,-24,39,22,2025-06-09 09:15:05.055+0000
5ba65ab0-1152-4fbf-8218-a7899081cea3,-1.45,-0.19,-0.2,-84.05,102.42,23.13,19,51,19,2025-06-09 09:14:06.457+0000
bd9bc055-b921-47f7-acf5-52aec6f73231,-1.39,-0.24,0.21,73.12,-45.29,-34.18,-22,35,43,2025-06-09 09:14:46.042+0000
fa56e721-cb71-4c93-83c8-f67712f73e74,0.16,-0.13,-0.09,-35.83,20.94,-65.12,2,52,20,2025-06-09 09:13:55.927+0000
3a4d3e4d-fbe7-41bb-b8ab-e5dfcb47b4ec,-1.16,-0.42,0.01,44.74,-82.09,-35.4,21,48,15,2025-06-09 09:13:52.417+0000
d0bb8360-cadf-42d2-b231-3b443f48bcfb,0.28,-0.05,-0.13,-58.59,23.74,-36.44,8,54,24,2025-06-09 09:13:39.889+0000
6e2db86a-f43b-45ed-a3c3-814dba9ba67a,0.25,0.06,-0.21,-16.72,115.6,23.44,9,48,24,2025-06-09 09:14:00.949+0000
e3b40bf4-a9a9-4cad-a51d-84b1392bc9a5,-0.22,-0.64,-0.51,41.93,-19.35,-39.49,-27,37,30,2025-06-09 09:14:45.555+0000
10196b41-1058-4fd0-93ad-04b41a097de1,-1.58,-0.91,-0.17,-130.49001,64.58,-31.43,9,51,24,2025-06-09 09:13:51.930+0000
e2d3fe6f-9bc2-4427-9b40-b984bc565168,-0.41,-0.14,0.21,-48.71,7.39,61.1,-26,34,40,2025-06-09 09:14:48.042+0000
73d07a00-5c26-4e88-946d-a3f66ce0395b,0.24,0.14,-0.24,-39.43,81.05,-10.74,8,53,26,2025-06-09 09:13:59.437+0000
853ff5eb-c9ab-4f7f-b455-5bbb2d835345,-0.04,-0.26,-0.17,-66.59,-0.61,-17.88,13,50,26,2025-06-09 09:13:18.877+0000
c481541d-21d3-4e90-9ae1-357f8cfd9574,-0.07,-0.11,-0.14,-14.16,112.18,8.24,-23,39,25,2025-06-09 09:14:48.530+0000
3177484a-c5c2-4120-81e9-ba212d9ed861,0.29,-0.01,0.08,-6.59,16.42,-37.23,11,52,20,2025-06-09 09:13:54.416+0000
73b9da43-cf40-4bef-8944-fa4b8090f29a,-0.43,-0.02,-0.02,-12.63,42.48,28.44,-30,39,23,2025-06-09 09:15:04.568+0000
3cd302a7-11c6-4966-b50e-8efe67c4ee91,0.32,-0.14,-0.85,109.01,42.24,16.48,11,53,21,2025-06-09 09:13:34.428+0000
71263e97-6c5a-4ca0-8bba-771ace7f5dc0,-1.62,-0.45,0.01,54.75,-3.54,18.68,9,50,15,2025-06-09 09:14:02.948+0000
fb7aa32d-c5d3-4cdb-a956-453b8f473501,-0.04,-0.64,-0.82,-25.76,11.05,-2.81,14,48,35,2025-06-09 09:13:19.411+0000
8410d760-1cc2-4c06-90b7-121f9449b756,-0.47,-0.17,0.14,-12.39,-27.89,36.19,18,51,36,2025-06-09 09:13:23.362+0000
d62bfce6-ad25-42d3-a51d-293db793a616,0.26,-0.64,-1.02,-23.44,63.48,1.22,13,50,25,2025-06-09 09:13:57.925+0000
4b0b548b-348b-401b-af34-2e2eaa4c12c6,-1.6,-0.39,0.36,76.17,-71.23,-33.81,-23,33,27,2025-06-09 09:15:01.546+0000
24cfb40f-f57e-437d-b9b0-7180313ecbde,-0.37,-0.09,-0.19,0,-22.83,16.36,7,53,29,2025-06-09 09:13:36.914+0000
37b4084b-0d83-4f87-bad1-2f3e45543618,-0.33,-0.1,0.06,1.04,-22.46,27.95,6,50,24,2025-06-09 09:13:58.949+0000
f4fc1474-fd67-46c9-8592-66bf98acf061,-0.52,-0.05,0.02,15.62,61.28,19.04,-26,34,26,2025-06-09 09:15:09.590+0000
902a8e04-20f8-4c98-9ec1-92c0c8f2f3e6,-0.74,-0.22,0.29,-58.47,55.11,64.09,-19,33,44,2025-06-09 09:14:30.005+0000
653590e5-a227-49f0-961f-cd16cd7d7d76,0.04,-0.35,-1.28,-2.99,41.75,-2.38,12,50,29,2025-06-09 09:13:38.914+0000
3278b3fa-a560-4b92-9465-e5afaaf73a61,-0.39,-0.31,-0.19,-7.87,48.34,27.34,-19,38,28,2025-06-09 09:14:57.061+0000
1d85ffff-cb1f-409a-902e-27e19a6ef003,0.43,0,0.11,-15.62,-27.65,-24.35,-27,35,42,2025-06-09 09:14:39.512+0000
32396bd2-be12-4760-af11-1e6fd2dd7e37,-0.41,-0.01,0.1,-48.71,3.91,42.79,-29,35,38,2025-06-09 09:14:55.062+0000
f0fcaa0d-9ccd-40c8-bb10-2c41d09e33ea,-0.49,-0.01,0.01,47.61,-44.49,-46.33,-25,34,49,2025-06-09 09:14:32.540+0000
c083bd79-fc6e-47f6-9c3c-aa98e1d2fda9,-0.49,-0.25,-0.09,-13.85,-64.51,-13.06,-19,37,23,2025-06-09 09:15:04.081+0000
7d69d376-c666-4ac7-a1c0-9295ec7158ca,0.16,0.02,-0.27,-24.6,-12.94,-2.99,4,51,21,2025-06-09 09:13:38.378+0000
00e4d6bc-59cb-4a87-93db-a62d0c636912,-1.99,0.02,0.15,-91.67,19.1,22.28,-17,38,36,2025-06-09 09:14:58.036+0000
3ac7b138-9218-4d27-b630-0c1e1bf2de97,-1.42,-0.1,0.25,-52.61,15.99,55.18,-17,40,34,2025-06-09 09:14:17.475+0000
3307af37-c057-4d1d-8b9e-66625f148724,-1.1,-0.23,0.16,36.44,-54.69,-21.24,-19,34,34,2025-06-09 09:14:58.572+0000
e9e06582-2d41-4329-a5dc-2fc3485d764d,-1.08,-0.31,0.36,80.2,-52.49,-20.26,-20,30,48,2025-06-09 09:14:22.496+0000
625392a9-d572-48e7-b506-bb9956548da5,-0.79,-0.06,-0.24,-40.04,-83.13,-41.2,13,46,10,2025-06-09 09:14:11.479+0000
a307a89a-9e46-42c3-be3b-2fa2a933a75e,-1.06,-0.6,-0.07,82.46,-125.98,-19.53,9,50,20,2025-06-09 09:13:33.404+0000
dec878b4-c733-45be-b060-9a9d63563d5b,0.18,0.07,-0.14,-41.14,9.95,-9.58,-21,33,45,2025-06-09 09:14:53.551+0000
7c7ee53d-87c2-4889-918d-82e9004ef010,-0.9,-0.37,0.02,12.33,-43.4,-5.13,-27,35,37,2025-06-09 09:14:32.003+0000
eb488b7e-5557-4dd4-ac5f-48d586a52bcd,-0.05,-0.73,-0.79,42.3,-47.12,11.23,19,52,24,2025-06-09 09:13:41.888+0000
6133b41f-51cd-48dc-9ec0-597a8bd8cb0c,-2.7,-1.49,0.21,-88.81,53.77,27.34,-27,38,39,2025-06-09 09:14:44.044+0000
7ebb268e-0561-4507-8449-ed261b27209f,-0.03,-0.16,-0.08,-42.24,-11.23,-3.48,11,48,25,2025-06-09 09:13:20.341+0000
416f8501-181f-4550-915e-030ccf0cc465,-0.94,-0.49,0.15,72.08,-88.2,-31.19,-27,34,37,2025-06-09 09:14:33.515+0000
ff41b7f6-dee4-48bc-8185-d7d77ad68a21,-1.8,-0.6,0.09,70.92,-47,-7.45,9,53,21,2025-06-09 09:13:40.913+0000
4050bf78-73de-44b3-8365-a11f2f476d6e,0.1,-0.18,0.15,-13.67,-6.41,-45.23,-11,34,28,2025-06-09 09:14:12.991+0000
f1ea138a-afb0-4cc2-b518-b37ae4c1a85d,-0.49,-0.14,-0.13,4.94,36.68,9.09,-25,39,24,2025-06-09 09:14:17.962+0000
d8882974-d8bf-40a7-9933-5a191ff9cba9,-3.39,-1,0.19,53.41,-138.85001,26.31,7,46,21,2025-06-09 09:13:16.341+0000
d9b19f4f-b3a7-44a3-8da0-2bf09f2e4924,-2.27,-0.95,-0.29,-10.8,-197.33,-70.68,7,51,26,2025-06-09 09:14:07.968+0000
63d0fa94-50fa-40e9-aa0b-9962e2782381,-0.08,0.07,0.21,-26.25,10.8,71.47,-25,36,41,2025-06-09 09:14:35.514+0000
a8460476-a282-4202-86b9-5c5ad9596d70,-0.84,-0.3,-0.48,-8.85,38.45,-15.93,-29,37,34,2025-06-09 09:14:18.500+0000
d7b18eac-c461-46ed-9fb9-5b679d93a01b,-1.25,-0.35,0.2,37.35,-95.21,-20.02,-26,36,29,2025-06-09 09:14:51.552+0000
a4131329-0596-4be0-a6c6-9a14bc85e301,-1.53,-0.63,-0.08,75.74,-78.19,-26.61,17,35,20,2025-06-09 09:14:09.968+0000
41429dc7-802e-4b60-b1d8-5d71d0aef0a3,-0.5,-0.28,-0.01,-10.31,-54.02,-10.13,-21,30,25,2025-06-09 09:15:09.053+0000
f1d5842b-eb17-4790-8427-5974089cf1c7,-0.04,0.06,-0.25,-42.97,131.96001,-14.95,9,49,28,2025-06-09 09:13:28.383+0000
44ce7e14-2b4f-4113-a5f5-7ac89b0a8750,-0.32,0.02,0.08,52.67,40.83,20.94,-21,33,30,2025-06-09 09:15:06.566+0000
d2a4464d-f055-4e4b-9dd8-5115a940a385,-0.24,-0.31,-0.2,-27.59,62.99,20.51,-22,41,23,2025-06-09 09:14:16.500+0000
6ba15ff6-1796-4c27-9abf-a791c6a0e427,-1.57,-0.32,0.39,-113.89,13,0.79,-18,35,46,2025-06-09 09:14:26.007+0000
63afa719-c9de-4988-b145-9ad15e3248f2,-0.05,-0.32,-0.9,-15.69,93.14,-33.63,-27,37,32,2025-06-09 09:14:54.039+0000
be5c9b77-319f-4d42-a4a6-5222ab31b41c,-2.77,-1.43,0.36,-64.27,-85.69,12.02,-26,34,43,2025-06-09 09:14:27.518+0000
e6de8aaa-5ef7-42ac-8a2a-7718390361bd,-1.23,-0.47,0.08,71.72,-72.51,2.93,-18,33,42,2025-06-09 09:14:26.495+0000
2d6d6b0d-eedc-4db2-8f48-b9e5141c51da,0.07,-0.03,-0.12,-4.64,121.83,-7.39,-23,34,25,2025-06-09 09:15:02.570+0000
9441bcd9-a832-44aa-b255-a0ac64aff9e2,0.17,0.1,0.28,-32.84,-95.09,-45.78,-24,33,46,2025-06-09 09:14:52.040+0000
556cc327-09fa-479c-8bc9-24a23ea356a2,0.31,-0.07,0.06,0.18,-52,-34.36,-21,29,52,2025-06-09 09:14:26.982+0000
f4f3da12-a628-4d70-a0a1-270abe2cba92,-1.65,-0.53,-0.33,51.33,19.65,-1.77,9,52,24,2025-06-09 09:13:49.930+0000
04c38d97-5798-4866-a872-484f23f68e54,-0.52,-0.21,0.25,-50.54,-8.48,65.06,-24,33,30,2025-06-09 09:15:02.082+0000
bf7fc355-042f-43de-a3b4-f656bbe80dfc,-1.94,-0.94,0.32,138.78999,-92.65,-14.77,11,52,22,2025-06-09 09:13:36.378+0000
07fadb2c-bb1e-45cd-952c-807226392561,-1.67,-0.19,0.05,63.48,75.2,60.79,-22,39,34,2025-06-09 09:14:16.987+0000
a3c5fbf4-9296-4321-8c0a-46d0ae77bffe,-1.35,-0.23,-0.07,59.27,-83.74,-44.68,-11,25,27,2025-06-09 09:14:13.965+0000
cce0e33a-564a-40b7-ba73-828c78607a0a,-0.73,-0.21,0.24,-28.44,-20.75,38.15,-19,41,35,2025-06-09 09:14:15.963+0000
a2e46555-1f97-411c-84b5-d0594960b586,-1.8,-0.73,0.2,135.74001,-76.29,2.81,11,50,20,2025-06-09 09:13:39.401+0000
32a50618-7102-468e-8100-82c4265311d9,-1.38,-0.2,0.13,65.43,-10.5,-35.4,16,45,29,2025-06-09 09:13:24.386+0000
1bf3e624-388b-4899-a321-5aa1c879d606,0.01,0.06,-0.23,-52.37,21.55,-14.65,-20,22,32,2025-06-09 09:14:14.501+0000
bbb7a1f5-eb6f-41df-bc7d-5b81cc4fb293,-1.3,-0.64,0.12,72.39,-39.06,4.94,11,48,31,2025-06-09 09:13:28.870+0000
4378d439-7761-45ea-93ec-13a8f8065abb,-0.01,0.01,-0.12,1.4,78.8,-27.34,-23,37,36,2025-06-09 09:14:36.050+0000
f63265c5-9032-47f0-bbab-26215f0cd91b,-0.22,-0.4,-1.51,-32.17,102.66,11.96,15,44,26,2025-06-09 09:14:10.992+0000
40d67610-22cc-464a-988f-98d7c1d6a6bd,-0.33,-0.03,-0.31,-55.3,40.53,-1.16,10,51,16,2025-06-09 09:13:35.403+0000
faaaab35-9b63-4f05-b9fe-0b2c71985530,0.35,0.15,-0,-26.37,-44.01,-53.65,-22,33,44,2025-06-09 09:14:43.556+0000
4d64cefa-258f-41eb-b89a-33b165241362,-0.06,-0.09,-0.21,0.98,113.28,8,11,47,14,2025-06-09 09:14:03.970+0000
a84f0cda-1333-4eb9-8102-e8a78724a921,-0.27,-0.29,-0.78,-7.69,97.6,-22.77,-27,33,30,2025-06-09 09:15:01.059+0000
6fb25c9d-4a4d-4e6c-9263-7f2f788c669a,-1.36,-0.61,0.23,-104,12.33,-5.62,-22,35,40,2025-06-09 09:14:38.536+0000
05c14fa3-8d57-4319-b646-bd910351776f,-0.86,-0.25,0.2,-15.01,12.15,43.15,15,46,28,2025-06-09 09:13:29.358+0000
d101176f-c31c-44d2-9c8d-a8f7d66534f9,-0.29,-0.85,-0.04,32.47,-205.25999,-44.8,11,53,28,2025-06-09 09:13:56.462+0000
44d9117a-e42e-41e2-93c8-86ed63f8364b,-0.74,-0.26,-0.02,0.37,-5.62,31.74,-29,34,39,2025-06-09 09:14:24.983+0000
694a1642-b6d4-499e-ae5d-d54c915d2729,-1.11,-0.54,-0,64.76,-111.15,-42.05,-29,31,37,2025-06-09 09:14:39.024+0000
5dc55d6d-7cad-402f-8d9b-a4a6538a1e70,-1.37,-0.19,0.1,-82.95,16.91,41.87,17,52,23,2025-06-09 09:13:50.418+0000
4e113b96-b6c1-4f39-886a-350936201abf,-1.27,-0.23,0.13,62.07,-80.57,-38.45,-22,38,38,2025-06-09 09:14:53.015+0000
c8469996-6460-4ac4-a410-34ee1c282353,0.37,-0.23,-0.18,-92.22,173.89,24.29,9,47,14,2025-06-09 09:13:32.869+0000
14c9308d-7f6a-40aa-aa6c-cb2eb8dfa1f1,-0.74,-0.2,-0.12,-43.15,-65.49,-21.42,-15,35,26,2025-06-09 09:15:06.079+0000
ce991636-c891-45a9-bc3d-2d77287d5d0e,-1.37,-0.31,0.32,-56.52,39,72.63,-27,36,39,2025-06-09 09:14:49.553+0000
ec3cc349-a004-4879-bf9d-0b5212928882,-1.25,-0.46,0.16,103.76,-34.18,-16.97,14,48,30,2025-06-09 09:13:22.874+0000
146f6fec-ce1d-4bfd-8744-deda56991eab,-1.32,-0.53,0.04,117.68,-64.39,-33.57,5,50,26,2025-06-09 09:13:45.397+0000
b5385850-fb17-4ec9-85b0-5b38b333bf52,-0.87,-0.02,0.24,84.84,-39.92,-31.86,-24,37,45,2025-06-09 09:14:36.537+0000
6eeee8a8-57ff-4d5b-a532-c1c2dd6e2328,-0.28,0.41,0.14,3.42,-44.62,-26.31,-22,31,50,2025-06-09 09:14:20.010+0000
c8ba38df-ccf5-4154-af1c-83392646f5d2,-1.36,-0.42,0.16,-103.82,19.47,-5.92,-29,37,41,2025-06-09 09:14:33.027+0000
e4416f2d-4744-449a-9ea0-d77d696692e4,-0.03,0,-0.16,-11.29,109.13,-5.19,-18,33,39,2025-06-09 09:14:23.520+0000
74559448-8867-4e2b-8292-b659feb4d97a,-1.06,0.11,0.17,2.2,54.08,-49.01,-25,37,30,2025-06-09 09:15:03.057+0000
ed87abc7-6136-46e7-9ad1-de11fca6200d,-0.24,-0.75,0.11,26.31,-161.62,-58.96,17,38,25,2025-06-09 09:14:09.481+0000
b940331d-bf27-4db7-90c4-1437b808cd8b,-0.88,-0.26,0.25,-15.75,-23.5,36.68,13,47,28,2025-06-09 09:13:30.869+0000
0ca0624e-5635-4200-9e7a-3473d946459a,-1.4,-0.58,-0.02,65.8,-61.83,-81.85,-24,42,28,2025-06-09 09:14:15.476+0000
08ccca66-c6a6-4fb7-8fa8-6eb50829bd16,0.11,-0.18,-0.12,-19.41,50.6,-21.06,19,46,35,2025-06-09 09:13:23.849+0000
591fa4c6-a98f-4832-b275-b1a2afcebaea,-1.5,-0.39,0.19,112.73,-53.77,-16.05,10,50,35,2025-06-09 09:13:18.341+0000
96fe180b-1856-48f8-b614-d09cc0251f12,0.2,-0.07,-0.21,-65.98,152.77,-15.26,5,51,27,2025-06-09 09:13:26.873+0000
e727bb98-83c3-4404-b5fc-24d8c87c776b,0.1,-0.4,-0.8,-52.43,64.94,-7.39,17,53,21,2025-06-09 09:13:44.909+0000
02f5c892-79e9-4a90-a072-0e5c965cefda,-0.19,-0.72,-0.76,-35.22,32.1,-38.09,-19,35,41,2025-06-09 09:14:40.047+0000
c0310578-81a2-4e87-8e83-f04278b29f5f,-1.81,-1.08,0.38,86.06,-24.84,68.12,10,51,24,2025-06-09 09:13:48.420+0000
02be5f2d-0e6c-468e-b2b8-dad954bedf39,-0.3,-0.02,-0.03,46.14,42.11,19.78,-12,41,25,2025-06-09 09:15:05.543+0000
82372d61-ea5b-4a45-9cc5-dcfdee5e21f5,-2,-1.02,0.28,101.38,-70.5,-2.99,17,50,19,2025-06-09 09:13:34.867+0000
d7dd3270-1409-4742-acee-632758d38822,0.31,-0.06,-0.14,-54.93,14.34,-39.37,7,49,29,2025-06-09 09:13:17.366+0000
0e4019d0-748a-44ae-81eb-b8ba6bf5e3fa,0.22,0.01,-0.09,-23.07,66.77,-13.85,7,50,33,2025-06-09 09:13:22.387+0000
4d3af9d5-ac64-43de-8619-0e6fe21da011,-1.68,-0.68,0.21,124.69,-54.63,2.56,3,52,20,2025-06-09 09:13:42.423+0000
84d3f088-04ea-4cb5-9949-0f7e5054f3c5,0.18,-0.04,-0.07,-34.85,131.96001,-17.4,-20,38,30,2025-06-09 09:14:55.550+0000
902015d2-24e3-4ce7-9d0f-f6653e4b37b6,0.19,-0.42,-0.54,-23.19,33.33,-9.4,21,46,27,2025-06-09 09:13:20.875+0000
a787fdd4-e4e7-483b-89fa-8520fa12bba7,-1.82,-0.16,0.43,-54.02,13.85,55.11,-22,34,50,2025-06-09 09:14:31.516+0000
3a8022b0-a297-4f2c-8ff7-48594129db16,-0.57,-0.4,-0.03,-30.09,-71.17,-13.06,-24,30,23,2025-06-09 09:15:08.078+0000
066003a1-088f-4c37-a197-5bfaa504114f,-0.78,-0.35,0.21,79.59,35.46,1.34,-24,33,44,2025-06-09 09:14:56.037+0000
621e072f-d514-40e9-9540-d30870ad999f,-1.59,-0.7,0.22,96.56,-81.24,-24.78,12,52,21,2025-06-09 09:13:43.934+0000
64c7bc4d-aa7f-4146-97bb-6834a2183ce1,-0.14,0.08,0.09,23.5,-30.4,-58.96,-26,32,40,2025-06-09 09:14:59.060+0000
483d029f-49ca-4f60-937a-c1df41efcdfe,-1.76,-0.69,0.04,104.19,-81.3,-16.72,14,52,22,2025-06-09 09:13:58.462+0000
64978511-dc4a-444f-8c05-5f97cb19eb21,-1.05,-0.15,0.16,-11.23,26.67,42.72,-25,38,36,2025-06-09 09:15:03.545+0000
4c0b9ba9-7d43-4c47-82f9-9d4bc689dc2c,-1.29,-0.3,-0.41,4.09,7.08,-28.63,-22,33,46,2025-06-09 09:14:38.048+0000
2855539a-db56-4ceb-8508-a4143d1abd28,0.28,-0.1,-0.17,-24.96,3.05,8.67,-25,30,51,2025-06-09 09:14:34.002+0000
5a4fa724-9ad0-4676-97f8-2f92331c1371,-0.34,0.01,-0.02,53.22,51.64,25.76,-22,35,22,2025-06-09 09:15:07.590+0000
a16b7361-425c-46d5-93ab-6dfef52dca2d,-1.34,-0.48,-0.04,56.34,-56.34,-36.13,14,51,16,2025-06-09 09:13:55.441+0000
f0c2d949-69a5-45fe-9b84-43ba429f6020,-1.76,-0.5,0.27,102.42,-42.48,1.28,17,49,27,2025-06-09 09:13:19.853+0000
56ddaf37-5ba9-46f5-9da8-fe8a9f9a68af,-1.26,-0.04,0.4,22.52,96.31,23.62,-25,33,49,2025-06-09 09:14:24.008+0000
4faca041-bf6e-4d10-af95-e1932d3458c9,-0.48,0.04,-0.04,28.26,57.07,31.07,-19,35,31,2025-06-09 09:15:08.565+0000
f3cfd104-9b39-4f49-b4e1-38c76c3c0f47,0.08,-0.05,-0.18,-40.22,80.32,-18.37,19,46,26,2025-06-09 09:13:25.361+0000
215bf4d5-4141-4a6d-a6b0-c20fca8bd7c1,-0.29,0.02,-0.07,-0.61,-15.69,15.32,12,51,21,2025-06-09 09:13:45.933+0000
c22c8ab8-0a3c-413e-8bd0-e6a2d3a94b2f,-1.43,-0.4,0.09,43.33,-68.36,-23.56,13,51,24,2025-06-09 09:13:56.951+0000
5b5411b4-0929-4dd3-a5df-72302ae01bc3,-0.07,0.01,-0.27,-28.26,38.45,-23.07,6,54,19,2025-06-09 09:13:33.891+0000
9c431802-0e32-47f8-97d3-e4a195d6c751,-1.21,-0.51,0.17,-79.83,-3.23,37.84,9,51,22,2025-06-09 09:14:04.946+0000
50ed8658-dd1c-4a2c-9dfb-883aaeb3b8a0,-1.55,-0.31,0.43,125.06,-56.64,-14.28,-27,35,39,2025-06-09 09:14:35.026+0000
8aa27486-3fed-42c4-bdf9-6e6062a08de8,-1.98,-0.46,0.15,62.56,0.12,47.49,7,51,17,2025-06-09 09:14:04.458+0000
565d5083-58c5-4c7e-b9f4-4b57880f7756,-1.05,-0.55,0.1,74.04,-70.8,-12.57,-29,34,40,2025-06-09 09:14:20.985+0000
199ca718-7e8f-40dd-8467-f1a5439e5000,-1.03,-0.46,0.01,33.2,-57.98,-33.75,14,49,18,2025-06-09 09:13:31.893+0000
8c2918bf-7405-4ba5-b9fa-dc0a8a21817b,-1.7,-0.09,0.13,-113.59,54.02,1.4,-26,38,32,2025-06-09 09:14:18.986+0000
ca6a4136-ae01-4776-81f1-14764c1ab61c,0.38,-0.06,-0.17,-13.18,-7.32,28.02,-19,32,49,2025-06-09 09:14:28.493+0000
8bee7d01-0273-4489-893b-4231f1a51435,-1.37,-0.39,-0.06,52.67,-74.1,-36.38,10,51,23,2025-06-09 09:13:53.929+0000
e5869435-b5a5-4392-9c69-e7e9cc38f7a7,-1.95,-0.6,0.34,33.14,106.75,43.58,-26,32,49,2025-06-09 09:14:31.028+0000
7f153fdb-5024-47cd-a69e-959dc8f4b2b1,-0.85,-0.04,-0.56,0.67,-16.97,-0.85,10,51,22,2025-06-09 09:14:05.970+0000
5f1a713f-c759-429c-8ee2-165f31abd9c6,-0.62,-0.24,0.15,-34.61,-0.55,55.79,4,52,21,2025-06-09 09:14:00.460+0000
