id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,timestamp
adf5dd3f-faf2-4b3b-b0d9-148d28d7b6a5,-0.82,-0.01,0.19,-58.84,-7.81,-2.2,2,38,-12,2025-06-09 10:14:37.780+0000
0b378c8c-fb4e-4498-92fe-6e0ebc1bde40,-0.93,-0.14,0.01,-11.23,24.54,-21.55,-4,40,-10,2025-06-09 10:14:39.779+0000
edf0d89e-e27c-4208-89f4-377f96532ea2,-0.84,-0.07,0.07,-31.37,-3.6,16.91,0,28,15,2025-06-09 10:15:19.851+0000
a312dfeb-0a5b-47c9-a2e9-e687f4674970,-1.31,-0.13,-0.01,-15.5,8.85,5.55,0,44,-7,2025-06-09 10:14:40.266+0000
de2acf1e-dcac-43d9-bc59-f38596b6cd38,-0.98,0.08,-0.25,5.49,-14.22,24.11,25,37,28,2025-06-09 10:14:21.741+0000
d46a1c08-61ca-4416-a344-bf3dbfd6adc9,-0.61,-0.07,-0.02,-71.96,-6.77,-19.78,18,37,26,2025-06-09 10:15:28.871+0000
cd412d58-1a2d-4a57-becf-dc63a5b0929f,-1.09,0.32,-0.19,-10.62,17.94,53.65,-6,37,-12,2025-06-09 10:14:49.774+0000
46e611a1-5e56-47c3-b843-359d42173928,-0.94,0.31,-0.11,19.04,14.95,15.99,10,42,-17,2025-06-09 10:13:51.126+0000
ebdd41cb-db4d-4e98-b22c-de1d005074fa,-0.96,-0.48,-0.26,-23.68,8.18,-4.03,28,44,17,2025-06-09 10:14:16.721+0000
308c578b-73c0-4e46-ac05-2c138ff10576,-0.47,0.03,0.05,-20.87,-12.08,21.79,-5,33,18,2025-06-09 10:15:01.815+0000
